tanggal,kk,cleaning,fresh,mesin,fg_item,fg_qty,berat_unit,fg,hold,reject,waste,trimming,scrap_usage,dl,eff_hour,dt_produksi,dt_teknik
28/05/2021,WOL21E0052,FALSE,9375.85,35,26547,271.25,36.8,9982,0,454,2,0,1094,2.7,30.8,1.36,0
06/05/2021,WOD21E0009,TRUE,537.5,35,26547,0,36.8,0,0,0,535.87,0,0,2.7,0,0,0
18/05/2021,WOL21E0022,FALSE,14242.59,39,26310,850,17,14450,0,836.85,4,0,1095,2.7,71.49,4.1,0
19/05/2021,WOD21E0008,TRUE,322.5,39,26310,0,17,0,0,0,321.52,0,0,2.7,0,0,0
03/05/2021,WOL21E0002,FALSE,20999.6,40,27243,2020,10,20200,0,1665,8,0,940,2.7,99.54,8.16,0
10/05/2021,WOL21E0015,FALSE,22675.1,40,27243,2280,10,22800,0,1820.75,9,0,2030,2.7,112.22,8.92,0
18/05/2021,WOL21E0027,FALSE,7819,40,27243,780,10,7800,0,690.05,3,0,700,2.7,39.05,3.38,0
19/05/2021,WOQ21E0002,FALSE,123.4,40,27243,0,10,0,0,142.97,0,0,20,2.7,0,0,0
04/05/2021,WOD21E0001,TRUE,537.5,40,27243,0,10,0,0,0,535.87,0,0,2.7,0,0,0
03/05/2021,WOL21E0003,FALSE,23457,41,27391,1881.416667,12,22577,0,1846.3,9,0,1050,2.7,111.13,9.05,0
04/05/2021,WOQ21E0001,FALSE,276.9,41,27391,0,12,0,0,286.05,0,0,10,2.7,0,0,0
09/05/2021,WOL21E0017,FALSE,10996.14,41,27391,877.7166667,12,10532.6,0,914.55,4,0,490,2.7,52.38,4.48,0
17/05/2021,WOL21E0023,FALSE,8078.8,41,27391,650,12,7800,0,610.1,3,0,360,2.7,39.05,2.99,0
19/05/2021,WOL21E0025,FALSE,19100.7,41,27391,1605,12,19260,0,1480.25,7,0,1710,2.7,94.95,7.25,0
25/05/2021,WOL21E0036,FALSE,15973.1,41,27391,1337.5,12,16050,0,1294.05,6,0,1430,2.7,79.29,6.34,0
27/05/2021,WOL21E0045,FALSE,6366.9,41,27391,535,12,6420,0,493.75,2,0,570,2.7,32.32,2.41,0
29/05/2021,WOL21E0046,FALSE,8505.16,41,27391,775.75,12,9309,0,682.6,3,0,1520,2.7,46.41,3.34,0
31/05/2021,WOL21E0047,FALSE,6382.58,41,27391,535,12,6420,0,509.4,2,0,570,2.7,32.32,2.49,0
05/05/2021,WOD21E0002,TRUE,537.5,41,27391,0,12,0,0,0,535.87,0,0,2.7,0,0,0
10/05/2021,WOD21E0011,TRUE,322.5,41,27391,0,12,0,0,0,321.52,0,0,2.7,0,0,0
02/05/2021,WOL21E0004,FALSE,4691.4,42,27391,376,12,4512,0,373.5,1,0,210,2.7,23.01,1.82,0
06/05/2021,WOL21E0012,FALSE,7819,42,27391,650,12,7800,0,690.05,3,0,700,2.7,39.05,3.38,0
08/05/2021,WOL21E0013,FALSE,7819,42,27391,656.25,12,7875,0,615.02,3,0,700,2.7,39.41,3.01,0
11/05/2021,WOL21E0016,FALSE,9159.4,42,27391,735,12,8820,0,718,3,0,410,2.7,44.02,3.51,0
22/05/2021,WOL21E0030,FALSE,11869.35,42,27391,907.9,12,10894.8,0,1459.75,7,0,530,2.7,54.15,7.15,0
03/05/2021,WOD21E0003,TRUE,430,42,27391,0,12,0,0,0,428.7,0,0,0,0,0,0
09/01/2021,WOL21A0016,FALSE,10568.75,28,26685,288.5,38.4,11078.4,0,518,25.8,0,1089,2.7,34,1.61,0
10/01/2021,WOL21A0026,FALSE,6861.44,28,26685,187.25,38.4,7190.4,0,338,17,0,707,2.7,22,1.06,0
12/01/2021,WOL21A0028,FALSE,11364.56,28,26685,310.25,38.4,11913.6,0,556,27.8,0,1171,2.7,36,1.74,0
13/01/2021,WOL21A0038,FALSE,3123.72,28,26685,62.25,38.4,2390.4,0,842,42.35,0,161,2.7,8,2.64,0
14/01/2021,WOL21A0042,FALSE,7552.37,28,26685,201.375,38.4,7732.8,0,357,17.55,0,579.75,2.7,24,1.12,0
16/01/2021,WOL21A0046,FALSE,6839.14,28,26685,108,38.4,4147.2,0,3043,151.5,0,525,2.7,13,9.54,0
17/01/2021,WOL21A0051,FALSE,7954.82,28,26685,202.0625,38.4,7759.2,0,358,17.75,0,205,2.7,24,1.12,0
18/01/2021,WOL21A0061,FALSE,6887.71,28,26685,179.125,38.4,6878.4,0,326,16.25,0,355,2.7,21,1.02,0
19/01/2021,WOL21A0062,FALSE,9701,28,26685,231,38.4,8870.4,0,1237,62.5,0,500,2.7,27,3.88,0
21/01/2021,WOL21A0072,FALSE,15163.35,28,26685,405,38.4,15552,0,691,34.6,0,1164,2.7,47,2.17,0
22/01/2021,WOL21A0074,FALSE,1309.21,28,26685,34.9375,38.4,1341.6,0,60,3.85,0,100.5,2.7,5,0.19,0
24/01/2021,WOL21A0084,FALSE,12590.88,28,26685,180.25,38.4,6921.6,0,6290,308.45,0,970.5,2.7,21,19.7,0
26/01/2021,WOL21A0090,FALSE,11010.64,28,26685,300.75,38.4,11548.8,0,533,26.8,0,1135,2.7,35,1.67,0
28/01/2021,WOL21A0094,FALSE,10457.68,28,26685,285.75,38.4,10972.8,0,502,25.7,0,1078,2.7,33,1.56,0
31/01/2021,WOL21A0100,FALSE,29238.81,28,26685,803.125,38.4,30840,0,1251,63.45,0,3014,2.7,93,3.93,0
09/01/2021,WOL21A0020,FALSE,5656.37,29,26547,154.7375,36.8,5694.34,0,262,12,0,330,2.7,18,0.81,0
10/01/2021,WOL21A0023,FALSE,4610.79,29,26547,126.0625,36.8,4639.1,0,216,10,0,269,2.7,14,0.67,0
11/01/2021,WOL21A0024,FALSE,4199.42,29,26547,115.3125,36.8,4243.5,0,180,7.4,0,245,2.7,13,0.55,0
12/01/2021,WOL21A0027,FALSE,8321.71,29,26547,227.5,36.8,8372,0,390,19,0,485.5,2.7,25,1.22,0
13/01/2021,WOL21A0033,FALSE,14655.13,29,26547,203.75,36.8,7498,0,7600,365,0,855,2.7,23,23.77,0
14/01/2021,WOL21A0039,FALSE,14326.96,29,26547,381.5,36.8,14039.2,0,635,32,0,424,2.7,42,1.99,0
15/01/2021,WOL21A0048,FALSE,18922.4,29,26547,312.375,36.8,11495.4,0,7580,349,0,560,2.7,35,23.66,0
16/01/2021,WOL21A0054,FALSE,7833.21,29,26547,214.125,36.8,7879.8,0,370,15.2,0,457,2.7,24,1.14,0
18/01/2021,WOL21A0066,FALSE,5896.33,29,26547,161.25,36.8,5934,0,274,13.4,0,344,2.7,18,0.85,0
19/01/2021,WOL21A0070,FALSE,7061.89,29,26547,169.925,36.8,6253.24,0,1145,53,0,412,2.7,19,3.57,0
21/01/2021,WOL21A0075,FALSE,3925.17,29,26547,107.25,36.8,3946.8,0,186,9,0,229,2.7,12,0.58,0
22/01/2021,WOL21A0078,FALSE,11398.43,29,26547,310.5,36.8,11426.4,0,575,26,0,665,2.7,35,1.79,0
23/01/2021,WOL21A0085,FALSE,5690.65,29,26547,135.5,36.8,4986.4,0,970,48,0,332,2.7,15,3.03,0
24/01/2021,WOL21A0089,FALSE,10897.28,29,26547,316.875,36.8,11661,0,467,23,0,1290,2.7,35,1.46,0
26/01/2021,WOL21A0101,FALSE,8227.87,29,26547,217.75,36.8,8013.2,0,1110,51,0,974,2.7,24,3.46,0
27/01/2021,WOL21A0102,FALSE,7195.5,29,26547,186,36.8,6844.8,0,314,15,0,0,2.7,21,0.98,0
28/01/2021,WOL21A0104,FALSE,3978,29,26547,75,36.8,2760,0,1150,56,0,0,2.7,9,3.6,0
29/01/2021,WOL21A0105,FALSE,1954.02,29,26547,53.1625,36.8,1956.38,0,100,5.4,0,114,2.7,6,0.31,0
29/01/2021,WOL21A0106,FALSE,6136.3,29,26547,168.4,36.8,6197.12,0,265,13,0,358,2.7,19,0.82,0
29/01/2021,WOL21A0107,FALSE,5536.38,29,26547,151.25,36.8,5566,0,263,13,0,323,2.7,17,0.82,0
30/01/2021,WOL21A0108,FALSE,1474.08,29,26547,40.5,36.8,1490.4,0,62,3,0,86,2.7,5,0.19,0
30/01/2021,WOL21A0110,FALSE,7027.61,29,26547,192.5,36.8,7084,0,316,15,0,410,2.7,22,0.98,0
31/01/2021,WOL21A0115,FALSE,5176.43,29,26547,141.075,36.8,5191.56,0,258,12.2,0,302,2.7,16,0.8,0
04/01/2021,WOD21A0001,TRUE,557.5,29,26547,0,36.8,0,0,0,555.8,0,0,2.7,0,0,0
18/01/2021,WOD21A0012,TRUE,557.5,29,26547,0,36.8,0,0,0,555.8,0,0,2.7,0,0,0
02/01/2021,WOL21A0001,FALSE,6741.44,30,26685,188.25,38.4,7228.8,0,336,15.95,0,862.5,2.7,22,1.05,0
05/01/2021,WOL21A0002,FALSE,24327.8,30,26685,371.875,38.4,14280,0,12454,622.65,0,3112.5,2.7,43,39.03,0
07/01/2021,WOL21A0010,FALSE,8734.56,30,26685,243.75,38.4,9360,0,440,22.05,0,1117.5,2.7,28,1.38,0
08/01/2021,WOL21A0015,FALSE,8548.93,30,26685,238.5,38.4,9158.4,0,433,21.9,0,1093.75,2.7,28,1.36,0
09/01/2021,WOL21A0022,FALSE,16218.53,30,26685,366,38.4,14054.4,0,3985,198.35,0,2075,2.7,42,12.49,0
15/01/2021,WOL21A0040,FALSE,5996.25,30,26685,148.1875,38.4,5690.4,0,274,13.6,0,0,2.7,17,0.86,0
15/01/2021,WOL21A0042,FALSE,2364.39,30,26685,63,38.4,2419.2,0,113,5.95,0,181.5,2.7,8,0.36,0
17/01/2021,WOL21A0047,FALSE,11068.2,30,26685,274.9375,38.4,10557.6,0,454,22.85,0,0,2.7,32,1.42,0
18/01/2021,WOL21A0050,FALSE,9336.6,30,26685,230.3125,38.4,8844,0,442,22.15,0,0,2.7,27,1.39,0
19/01/2021,WOL21A0063,FALSE,6155.23,30,26685,164,38.4,6297.6,0,296,13.95,0,472.5,2.7,19,0.93,0
20/01/2021,WOL21A0069,FALSE,10483.43,30,26685,279.25,38.4,10723.2,0,505,25.55,0,804.75,2.7,33,1.58,0
22/01/2021,WOL21A0074,FALSE,11470.22,30,26685,305.5625,38.4,11733.6,0,552,27.45,0,880.5,2.7,36,1.73,0
24/01/2021,WOL21A0083,FALSE,13424.26,30,26685,357.625,38.4,13732.8,0,645,32.9,0,1030.5,2.7,41,2.02,0
25/01/2021,WOL21A0091,FALSE,9569.85,30,26685,255,38.4,9792,0,459,23.2,0,735.75,2.7,30,1.44,0
27/01/2021,WOL21A0095,FALSE,22339.41,30,26685,591.625,38.4,22718.4,0,1204,61.15,0,1717.5,2.7,68,3.78,0
31/01/2021,WOL21A0098,FALSE,21461.44,30,26685,574.625,38.4,22065.6,0,930,46.5,0,1650,2.7,66,2.92,0
04/01/2021,WOD21A0002,TRUE,557.5,30,26685,0,38.4,0,0,0,555.8,0,0,0,0,0,0
20/01/2021,WOD21A0013,TRUE,557.5,30,26685,0,38.4,0,0,0,555.8,0,0,0,0,0,0
09/01/2021,WOL21A0016,FALSE,9617.66,31,26685,262.625,38.4,10084.8,0,469,22.5,0,991,2.7,31,1.45,0
10/01/2021,WOL21A0026,FALSE,4978.67,31,26685,136.0625,38.4,5224.8,0,238,12.15,0,513,2.7,16,0.75,0
12/01/2021,WOL21A0028,FALSE,11151.05,31,26685,304.25,38.4,11683.2,0,552,27.35,0,1149,2.7,35,1.73,0
13/01/2021,WOL21A0038,FALSE,8517.48,31,26685,170.125,38.4,6532.8,0,2282,114.4,0,439,2.7,20,7.15,0
14/01/2021,WOL21A0042,FALSE,7298.34,31,26685,194.625,38.4,7473.6,0,344,17.1,0,560.25,2.7,23,1.08,0
16/01/2021,WOL21A0046,FALSE,16218.53,31,26685,298.8125,38.4,11474.4,0,5654,281.9,0,1245,2.7,35,17.72,0
18/01/2021,WOL21A0051,FALSE,10283.06,31,26685,261.5625,38.4,10044,0,449,22.9,0,265,2.7,30,1.41,0
19/01/2021,WOL21A0061,FALSE,6887.71,31,26685,179.25,38.4,6883.2,0,322,15.45,0,355,2.7,21,1.01,0
20/01/2021,WOL21A0062,FALSE,9118.94,31,26685,217.25,38.4,8342.4,0,1160,57.3,0,470,2.7,25,3.63,0
23/01/2021,WOL21A0072,FALSE,20595.58,31,26685,550,38.4,21120,0,942,46.95,0,1581,2.7,64,2.95,0
24/01/2021,WOL21A0084,FALSE,13486.06,31,26685,193.125,38.4,7416,0,6734,331.3,0,1039.5,2.7,23,21.09,0
26/01/2021,WOL21A0090,FALSE,10525.59,31,26685,287.5,38.4,11040,0,510,25.2,0,1085,2.7,33,1.59,0
28/01/2021,WOL21A0094,FALSE,11272.56,31,26685,308,38.4,11827.2,0,543,26.45,0,1162,2.7,35.31,1.7,0
30/01/2021,WOL21A0100,FALSE,29937.29,31,26685,821.875,38.4,31560,0,1297,65.6,0,3086,2.7,95,4.06,0
31/01/2021,WOL21A0116,FALSE,1168.32,31,26685,30.125,38.4,1156.8,0,64,3.8,0,60,2.7,4,0.2,0
05/01/2021,WOD21A0003,TRUE,446,31,26685,0,38.4,0,0,0,444.64,0,0,2.7,0,0,0
21/01/2021,WOD21A0014,TRUE,557.5,31,26685,0,38.4,0,0,0,555.8,0,0,2.7,0,0,0
09/01/2021,WOL21A0020,FALSE,2228.27,32,26547,60.625,36.8,2231,0,115,5.1,0,130,2.7,7,0.35,0
10/01/2021,WOL21A0023,FALSE,3273.84,32,26547,89.4,36.8,3289.92,0,157,7.4,0,191,2.7,10,0.49,0
11/01/2021,WOL21A0024,FALSE,8484.55,32,26547,233.375,36.8,8588.2,0,348,16,0,495,2.7,18,1.08,0
12/01/2021,WOL21A0027,FALSE,7276.14,32,26547,199,36.8,7323.2,0,339,15,0,424.5,2.7,22,1.05,0
13/01/2021,WOL21A0033,FALSE,13283.89,32,26547,183.475,36.8,6751.88,0,6950,315,0,775,2.7,21,21.68,0
14/01/2021,WOL21A0039,FALSE,16084.04,32,26547,427.5,36.8,15732,0,742,37,0,476,2.7,47,2.32,0
15/01/2021,WOL21A0048,FALSE,17570.8,32,26547,296.25,36.8,10902,0,6800,335,0,520,2.7,33,21.29,0
16/01/2021,WOL21A0054,FALSE,14449.44,32,26547,394.875,36.8,14531.4,0,682,33,0,843,2.7,44,2.13,0
18/01/2021,WOL21A0066,FALSE,4730.78,32,26547,129.375,36.8,4761,0,220,11,0,276,2.7,15,0.68,0
19/01/2021,WOL21A0070,FALSE,7850.35,32,26547,188.7875,36.8,6947.38,0,1275,61,0,458,2.7,21,3.98,0
21/01/2021,WOL21A0075,FALSE,5673.51,32,26547,155.25,36.8,5713.2,0,260,13,0,331,2.7,18,0.81,0
22/01/2021,WOL21A0078,FALSE,13798.1,32,26547,377,36.8,13873.6,0,655,30,0,805,2.7,42,2.04,0
23/01/2021,WOL21A0085,FALSE,6136.3,32,26547,146,36.8,5372.8,0,1050,52,0,358,2.7,17,3.28,0
24/01/2021,WOL21A0089,FALSE,10728.33,32,26547,310.625,36.8,11431,0,506,25,0,1270,2.7,35,1.58,0
26/01/2021,WOL21A0101,FALSE,5963.94,32,26547,158,36.8,5814.4,0,795,40.2,0,706,2.7,18,2.49,0
27/01/2021,WOL21A0102,FALSE,8131.5,32,26547,210.675,36.8,7752.84,0,338,16,0,0,2.7,24,1.05,0
28/01/2021,WOL21A0104,FALSE,5265,32,26547,99.6,36.8,3665.28,0,1510,74,0,0,2.7,11,4.72,0
29/01/2021,WOL21A0105,FALSE,788.46,32,26547,21.45,36.8,789.36,0,40,2.6,0,46,2.7,3,0.12,0
29/01/2021,WOL21A0106,FALSE,5176.43,32,26547,142.0625,36.8,5227.9,0,223,11,0,302,2.7,16,0.69,0
29/01/2021,WOL21A0107,FALSE,7833.21,32,26547,214.125,36.8,7879.8,0,370,15.2,0,457,2.7,24,1.14,0
30/01/2021,WOL21A0108,FALSE,2296.83,32,26547,63.375,36.8,2332.2,0,87,4.3,0,134,2.7,7,0.27,0
30/01/2021,WOL21A0110,FALSE,7199.01,32,26547,198.3125,36.8,7297.9,0,285,13,0,420,2.7,22,0.88,0
31/01/2021,WOL21A0115,FALSE,4765.06,32,26547,130,36.8,4784,0,233,11,0,278,2.7,15,0.72,0
05/01/2021,WOD21A0004,TRUE,446,32,26547,0,36.8,0,0,0,444.64,0,0,2.7,0,0,0
26/01/2021,WOD21A0015,TRUE,557.5,32,26547,0,36.8,0,0,0,555.8,0,0,2.7,0,0,0
02/01/2021,WOL21A0001,FALSE,8109.27,33,26685,226.25,38.4,8688,0,411,19.9,0,1037.5,2.7,26,1.29,0
04/01/2021,WOL21A0002,FALSE,10649.52,33,26685,162.5,38.4,6240,0,5463,272.4,0,1362.5,2.7,19,17.12,0
05/01/2021,WOL21A0010,FALSE,7874.78,33,26685,219.75,38.4,8438.4,0,397,19.8,0,1007.5,2.7,26,1.24,0
06/01/2021,WOL21A0015,FALSE,8060.42,33,26685,225,38.4,8640,0,404,19.95,0,1031.25,2.7,26,1.27,0
08/01/2021,WOL21A0022,FALSE,26574.94,33,26685,599.25,38.4,23011.2,0,6546,326.35,0,3400,2.7,69,20.51,0
12/01/2021,WOL21A0032,FALSE,23448.48,33,26685,534.5,38.4,20524.8,0,5565,278.05,0,3000,2.7,62,17.44,0
15/01/2021,WOL21A0040,FALSE,10617.75,33,26685,262.5,38.4,10080,0,481,24.4,0,0,2.7,31,1.51,0
15/01/2021,WOL21A0042,FALSE,2716.12,33,26685,72.5,38.4,2784,0,125,6.7,0,208.5,2.7,9,0.39,0
16/01/2021,WOL21A0047,FALSE,6715.8,33,26685,166.875,38.4,6408,0,274,13.4,0,0,2.7,20,0.86,0
17/01/2021,WOL21A0050,FALSE,10202.4,33,26685,251.75,38.4,9667.2,0,481,23.1,0,0,2.7,29,1.5,0
18/01/2021,WOL21A0063,FALSE,12603.56,33,26685,336,38.4,12902.4,0,597,30.3,0,967.5,2.7,39,1.87,0
20/01/2021,WOL21A0069,FALSE,3781.07,33,26685,100.75,38.4,3868.8,0,181,9.1,0,290.25,2.7,12,0.57,0
22/01/2021,WOL21A0074,FALSE,10082.85,33,26685,269.125,38.4,10334.4,0,466,23.35,0,774,2.7,31,1.46,0
23/01/2021,WOL21A0083,FALSE,7288.57,33,26685,194.125,38.4,7454.4,0,352,17.75,0,559.5,2.7,23,1.1,0
25/01/2021,WOL21A0091,FALSE,14232.84,33,26685,379.1875,38.4,14560.8,0,685,34.55,0,1094.25,2.7,44,2.15,0
29/01/2021,WOL21A0095,FALSE,29363.15,33,26685,777.125,38.4,29841.6,0,1602,80.65,0,2257.5,2.7,90,5.02,0
31/01/2021,WOL21A0098,FALSE,21266.34,33,26685,569.875,38.4,21883.2,0,903,45.3,0,1635,2.7,66,2.84,0
07/01/2021,WOD21A0005,TRUE,446,33,26685,0,38.4,0,0,0,444.64,0,0,2.7,0,0,0
26/01/2021,WOD21A0016,TRUE,446,33,26685,0,38.4,0,0,0,444.64,0,0,2.7,0,0,0
04/01/2021,WOL21A0003,FALSE,5314.99,34,26685,102.75,38.4,3945.6,0,1936,95.2,0,680,2.7,12,6.06,0
05/01/2021,WOL21A0007,FALSE,6721.9,34,26685,187.5,38.4,7200,0,344,15,0,860,2.7,22,1.07,0
06/01/2021,WOL21A0009,FALSE,7933.4,34,26685,221.25,38.4,8496,0,406,20,0,1015,2.7,26,1.27,0
07/01/2021,WOL21A0013,FALSE,8011.56,34,26685,224.25,38.4,8611.2,0,380,18,0,1025,2.7,26,1.18,0
08/01/2021,WOL21A0019,FALSE,12115.05,34,26685,338.375,38.4,12993.6,0,600,30,0,1550,2.7,39,1.88,0
09/01/2021,WOL21A0025,FALSE,7249.49,34,26685,202.25,38.4,7766.4,0,370,16,0,927.5,2.7,24,1.15,0
10/01/2021,WOL21A0031,FALSE,8890.88,34,26685,248.125,38.4,9528,0,448,22,0,1137.5,2.7,29,1.4,0
12/01/2021,WOL21A0037,FALSE,14108.17,34,26685,393.875,38.4,15124.8,0,705,35,0,1805,2.7,46,2.2,0
14/01/2021,WOL21A0043,FALSE,16628.88,34,26685,443,38.4,17011.2,0,800,40,0,1276.5,2.7,51,2.5,0
15/01/2021,WOL21A0049,FALSE,1517.91,34,26685,40.625,38.4,1560,0,67,3,0,117,2.7,5,0.2,0
16/01/2021,WOL21A0052,FALSE,3619.63,34,26685,96.875,38.4,3720,0,160,7,0,279,2.7,12,0.49,0
17/01/2021,WOL21A0064,FALSE,13816.88,34,26685,211.875,38.4,8136,0,6400,301,0,1065,2.7,25,20,0
18/01/2021,WOL21A0067,FALSE,5293.23,34,26685,141.125,38.4,5419.2,0,253,12,0,408,2.7,17,0.79,0
19/01/2021,WOL21A0068,FALSE,4670.5,34,26685,124.25,38.4,4771.2,0,233,11,0,360,2.7,15,0.72,0
20/01/2021,WOL21A0071,FALSE,9379.91,34,26685,250,38.4,9600,0,450,23,0,723,2.7,29,1.41,0
21/01/2021,WOL21A0076,FALSE,6772.22,34,26685,180.5,38.4,6931.2,0,326,15,0,522,2.7,21,1.01,0
22/01/2021,WOL21A0079,FALSE,13816.88,34,26685,369.25,38.4,14179.2,0,628,30,0,1065,2.7,43,1.96,0
23/01/2021,WOL21A0086,FALSE,5439.18,34,26685,145,38.4,5568,0,260,13,0,419.25,2.7,17,0.81,0
25/01/2021,WOL21A0092,FALSE,5970.18,34,26685,159,38.4,6105.6,0,290,14,0,459,2.7,19,0.9,0
26/01/2021,WOL21A0096,FALSE,19178.72,34,26685,511.875,38.4,19656,0,890,45,0,1474.5,2.7,59,2.79,0
27/01/2021,WOL21A0097,FALSE,8682.13,34,26685,232.375,38.4,8923.2,0,380,18,0,667.5,2.7,27,1.18,0
28/01/2021,WOL21A0099,FALSE,13364.62,34,26685,357.5,38.4,13728,0,593,28,0,1027.5,2.7,41,1.85,0
08/01/2021,WOD21A0006,TRUE,557.5,34,26685,0,38.4,0,0,0,555.8,0,0,2.7,0,0,0
27/01/2021,WOD21A0017,TRUE,557.5,34,26685,0,38.4,0,0,0,555.8,0,0,2.7,0,0,0
05/01/2021,WOL21A0005,FALSE,28214.64,35,26547,538.0434783,36.8,19800,0,9550,444,0,1670,2.7,60,29.83,0
08/01/2021,WOL21A0014,FALSE,5999.18,35,26547,165.0815217,36.8,6075,0,243,12,0,350,2.7,19,0.76,0
09/01/2021,WOL21A0021,FALSE,34795.22,35,26547,793.6141304,36.8,29205,0,7155,353,0,2030,2.7,88,22.41,0
13/01/2021,WOL21A0041,FALSE,32643,35,26547,434.1032609,36.8,15975,0,16000,569,0,0,2.7,48,49.45,0
15/01/2021,WOL21A0055,FALSE,702,35,26547,17.14402174,36.8,630.9,0,66,3,0,0,2.7,2,0.2,0
16/01/2021,WOL21A0056,FALSE,351,35,26547,6.908967391,36.8,254.25,0,91,4.7,0,0,2.7,1,0.28,0
17/01/2021,WOL21A0057,FALSE,468,35,26547,12.60733696,36.8,463.95,0,2,0.63,0,0,2.7,2,0.007,0
19/01/2021,WOL21A0058,FALSE,3379,35,26547,93.44836957,36.8,3438.9,0,123,6.2,0,200,2.7,11,0.38,0
20/01/2021,WOL21A0059,FALSE,2534.25,35,26547,66.09375,36.8,2432.25,0,233,11,0,150,2.7,8,0.72,0
21/01/2021,WOL21A0060,FALSE,1689.5,35,26547,23.34375,36.8,859.05,0,885,40,0,100,2.7,3,2.76,0
25/01/2021,WOL21A0093,FALSE,11466,35,26547,153.5869565,36.8,5652,0,5500,280,0,0,2.7,17,17.25,0
28/01/2021,WOL21A0103,FALSE,5484.96,35,26547,151.4592391,36.8,5573.7,0,204,10,0,320,2.7,17,0.63,0
29/01/2021,WOL21A0109,FALSE,3085.29,35,26547,84.79076087,36.8,3120.3,0,129,6.1,0,180,2.7,10,0.4,0
29/01/2021,WOL21A0111,FALSE,1028.43,35,26547,26.54755435,36.8,976.95,0,103,5.2,0,60,2.7,3,0.32,0
30/01/2021,WOL21A0112,FALSE,1542.65,35,26547,42.28532609,36.8,1556.1,0,68,3.6,0,90,2.7,5,0.21,0
30/01/2021,WOL21A0113,FALSE,171.41,35,26547,3.864130435,36.8,142.2,0,37,1.66,0,10,2.7,1,0.11,0
31/01/2021,WOL21A0114,FALSE,18168.93,35,26547,498.9375,36.8,18360.9,0,775,35,0,1060,2.7,55,2.41,0
11/01/2021,WOD21A0007,TRUE,557.5,35,26547,0,36.8,0,0,0,555.8,0,0,2.7,0,0,0
27/01/2021,WOD21A0018,TRUE,446,35,26547,0,36.8,0,0,0,444.64,0,0,2.7,0,0,0
04/01/2021,WOL21A0003,FALSE,12466.78,36,26685,241.25,38.4,9264,0,4530,225,0,1595,2.7,28,14.19,0
05/01/2021,WOL21A0007,FALSE,2979.91,36,26685,83.25,38.4,3196.8,0,147,7.2,0,381.25,2.7,10,0.46,0
06/01/2021,WOL21A0009,FALSE,5764.42,36,26685,160.875,38.4,6177.6,0,290,15,0,737.5,2.7,19,0.91,0
07/01/2021,WOL21A0013,FALSE,3595.43,36,26685,99.3125,38.4,3813.6,0,219,10.5,0,460,2.7,12,0.68,0
13/01/2021,WOL21A0036,FALSE,14655.3,36,26685,408.6914063,38.4,15693.75,0,750,37,0,1875,2.7,47,2.34,0
14/01/2021,WOL21A0043,FALSE,2223.7,36,26685,59.25,38.4,2275.2,0,107,5,0,170.7,2.7,7,0.33,0
15/01/2021,WOL21A0049,FALSE,1897.39,36,26685,50.625,38.4,1944,0,89,4.5,0,146.25,2.7,6,0.27,0
16/01/2021,WOL21A0052,FALSE,3716.94,36,26685,99.375,38.4,3816,0,167,8.3,0,286.5,2.7,12,0.52,0
17/01/2021,WOL21A0064,FALSE,12454.66,36,26685,190.125,38.4,7300.8,0,5800,273,0,960,2.7,22,18.12,0
18/01/2021,WOL21A0067,FALSE,7356.03,36,26685,196,38.4,7526.4,0,355,18,0,567,2.7,23,1.11,0
19/01/2021,WOL21A0068,FALSE,4086.68,36,26685,108.8125,38.4,4178.4,0,200,10,0,315,2.7,13,0.62,0
20/01/2021,WOL21A0071,FALSE,7920.38,36,26685,211.0625,38.4,8104.8,0,385,15.1,0,610.5,2.7,25,1.19,0
21/01/2021,WOL21A0076,FALSE,3609.9,36,26685,96.25,38.4,3696,0,172,8.3,0,278.25,2.7,12,0.53,0
22/01/2021,WOL21A0079,FALSE,6888.98,36,26685,183.5625,38.4,7048.8,0,333,16,0,531,2.7,22,1.04,0
23/01/2021,WOL21A0086,FALSE,12250.32,36,26685,326.5,38.4,12537.6,0,590,27,0,944.25,2.7,38,1.84,0
25/01/2021,WOL21A0092,FALSE,8906.5,36,26685,237.25,38.4,9110.4,0,430,22,0,684.75,2.7,28,1.34,0
26/01/2021,WOL21A0096,FALSE,12935.4,36,26685,345.625,38.4,13272,0,588,28,0,994.5,2.7,40,1.83,0
27/01/2021,WOL21A0097,FALSE,12720.78,36,26685,339.875,38.4,13051.2,0,578,28,0,978,2.7,39,1.8,0
28/01/2021,WOL21A0099,FALSE,11667.22,36,26685,312.375,38.4,11995.2,0,505,26,0,897,2.7,36,1.58,0
15/01/2021,WOD21A0008,TRUE,557.5,36,26685,0,38.4,0,0,0,555.8,0,0,2.7,0,0,0
04/01/2021,WOL21A0003,FALSE,16023.13,37,26685,310.375,38.4,11918.4,0,5800,300,0,2050,2.7,36,18.2,0
05/01/2021,WOL21A0007,FALSE,4367.28,37,26685,121.875,38.4,4680,0,220,11.1,0,558.75,2.7,14,0.68,0
06/01/2021,WOL21A0009,FALSE,5256.37,37,26685,146.875,38.4,5640,0,259,12,0,672.5,2.7,17,0.8,0
07/01/2021,WOL21A0013,FALSE,7738,37,26685,216.3125,38.4,8306.4,0,378,17,0,990,2.7,25,1.17,0
08/01/2021,WOL21A0019,FALSE,12310.45,37,26685,343.625,38.4,13195.2,0,619,30,0,1575,2.7,40,1.93,0
